city,timestamp,temperature,season
New York,2010-03-29,6.340068910686879,spring
New York,2010-03-30,10.669636700427537,spring
New York,2010-03-31,13.019342019628237,spring
New York,2010-04-01,12.200286128681658,spring
New York,2010-04-02,8.871536098111353,spring
New York,2010-04-03,25.20300091329333,spring
New York,2010-04-04,4.690861987165221,spring
New York,2010-04-05,9.837831005645992,spring
New York,2010-04-06,7.071660483345303,spring
New York,2010-04-07,13.553644073306934,spring
New York,2010-04-08,6.851202799594146,spring
New York,2010-04-09,8.992988660283274,spring
New York,2010-04-10,6.8553020718873015,spring
New York,2010-04-11,14.108021721931669,spring
New York,2010-04-12,8.277071103534263,spring
New York,2010-04-13,2.709278243891009,spring
New York,2010-04-14,5.684300424601268,spring
New York,2010-04-15,5.058542638133978,spring
New York,2010-04-16,6.629605793117793,spring
New York,2010-04-17,6.084619111336183,spring
New York,2010-04-18,15.348155289432857,spring
New York,2010-04-19,16.808194168539433,spring
New York,2010-04-20,12.391583909058541,spring
New York,2010-04-21,17.526590985909767,spring
New York,2010-04-22,-0.2658409830503068,spring
New York,2010-04-23,14.56633127861954,spring
New York,2010-04-24,5.498775053536024,spring
New York,2010-04-25,10.949834014462592,spring
New York,2010-04-26,11.138035922949703,spring
New York,2010-04-27,8.995536852652096,spring
New York,2010-04-28,20.24214492148789,spring
New York,2010-04-29,6.614006432330825,spring
New York,2010-04-30,21.546617100569886,spring
New York,2010-05-01,12.136528488343396,spring
New York,2010-05-02,6.692258194789556,spring
New York,2010-05-03,2.6781297792036156,spring
New York,2010-05-04,-3.324538935056351,spring
New York,2010-05-05,11.289997767573684,spring
New York,2010-05-06,14.748604134912743,spring
New York,2010-05-07,-0.34982233235115245,spring
New York,2010-05-08,6.365295851920639,spring
New York,2010-05-09,12.054349519770147,spring
New York,2010-05-10,11.888854809308627,spring
New York,2010-05-11,7.005251214152187,spring
New York,2010-05-12,7.746733287127748,spring
New York,2010-05-13,4.196945903124471,spring
New York,2010-05-14,0.6242807459759785,spring
New York,2010-05-15,5.740321265965024,spring
New York,2010-05-16,7.331412571278567,spring
New York,2010-05-17,0.24729738345474672,spring
New York,2010-05-18,14.493783433457786,spring
New York,2010-05-19,14.501055452741195,spring
New York,2010-05-20,2.3244202844576485,spring
New York,2010-05-21,7.104929040142105,spring
New York,2010-05-22,8.73745704325919,spring
New York,2010-05-23,1.66298865328889,spring
New York,2010-05-24,8.092721353978657,spring
New York,2010-05-25,4.858636987358215,spring
New York,2010-05-26,21.9403828145028,spring
New York,2010-05-27,13.505767334679009,spring
New York,2010-05-28,7.603646974126223,spring
New York,2010-05-29,11.873781768481798,spring
New York,2010-05-30,7.226556657811935,spring
New York,2010-05-31,8.885603887350142,spring
New York,2010-06-01,23.05038928464856,summer
New York,2010-06-02,23.5143310828168,summer
New York,2010-06-03,31.849230632130713,summer
New York,2010-06-04,16.476251560031645,summer
New York,2010-06-05,41.281850268931336,summer
New York,2010-06-06,27.85729204605849,summer
New York,2010-06-07,21.208092635161933,summer
New York,2010-06-08,26.99021735972094,summer
New York,2010-06-09,21.515317721966984,summer
New York,2010-06-10,10.176794462582329,summer
New York,2010-06-11,22.565211713690903,summer
New York,2010-06-12,29.430736549126443,summer
New York,2010-06-13,23.548753463755737,summer
New York,2010-06-14,22.531292497047552,summer
New York,2010-06-15,24.114474653457403,summer
New York,2010-06-16,26.283745170443066,summer
New York,2010-06-17,28.882110087480648,summer
New York,2010-06-18,17.98904980545138,summer
New York,2010-06-19,24.35605795880748,summer
New York,2010-06-20,29.163117394113993,summer
New York,2010-06-21,15.178821050811846,summer
New York,2010-06-22,28.04112553580991,summer
New York,2010-06-23,23.07238534343486,summer
New York,2010-06-24,25.1294058716152,summer
New York,2010-06-25,35.77827369438937,summer
New York,2010-06-26,16.647767688165303,summer
New York,2010-06-27,26.93493883956049,summer
New York,2010-06-28,31.056841030583584,summer
New York,2010-06-29,23.9943648616779,summer
New York,2010-06-30,33.249208329675184,summer
New York,2010-07-01,26.638116956085792,summer
New York,2010-07-02,25.07699821292064,summer
New York,2010-07-03,28.435317505131916,summer
New York,2010-07-04,32.512724859895414,summer
New York,2010-07-05,23.31473555210645,summer
New York,2010-07-06,17.03750327565822,summer
New York,2010-07-07,30.77030859678501,summer
New York,2010-07-08,11.413558689949843,summer
New York,2010-07-09,31.388565644615515,summer
New York,2010-07-10,23.3231477270384,summer
New York,2010-07-11,26.382915267690155,summer
New York,2010-07-12,25.58165482240552,summer
New York,2010-07-13,24.35091816797012,summer
New York,2010-07-14,26.443195130947828,summer
New York,2010-07-15,17.555913787658064,summer
New York,2010-07-16,25.012730582163574,summer
New York,2010-07-17,22.684369486090958,summer
New York,2010-07-18,23.212017342370643,summer
New York,2010-07-19,22.319353882337417,summer
New York,2010-07-20,8.904161134194023,summer
New York,2010-07-21,25.155322534087315,summer
New York,2010-07-22,28.90917665738613,summer
New York,2010-07-23,30.863009459176343,summer
New York,2010-07-24,27.544530323332598,summer
New York,2010-07-25,24.24744977102692,summer
New York,2010-07-26,33.07491946084351,summer
New York,2010-07-27,18.07988336337985,summer
New York,2010-07-28,22.879211373037013,summer
New York,2010-07-29,17.10002343459479,summer
New York,2010-07-30,17.81328349052582,summer
New York,2010-07-31,23.686524429107674,summer
New York,2010-08-01,30.2171218534961,summer
New York,2010-08-02,29.963478879935124,summer
New York,2010-08-03,29.74066212048318,summer
New York,2010-08-04,36.431106212807755,summer
New York,2010-08-05,22.404219324465455,summer
New York,2010-08-06,21.31682846877234,summer
New York,2010-08-07,23.017818934091956,summer
New York,2010-08-08,32.50741384398472,summer
New York,2010-08-09,24.096361068634312,summer
New York,2010-08-10,26.192529921885406,summer
New York,2010-08-11,17.170425592398512,summer
New York,2010-08-12,22.144627416008355,summer
New York,2010-08-13,15.513451026190129,summer
New York,2010-08-14,24.806950859412886,summer
New York,2010-08-15,19.52685095666918,summer
New York,2010-08-16,29.6607056990233,summer
New York,2010-08-17,24.30901099202663,summer
New York,2010-08-18,25.64034729160046,summer
New York,2010-08-19,24.46657649904207,summer
New York,2010-08-20,27.6403178908949,summer
New York,2010-08-21,24.47163544139644,summer
New York,2010-08-22,21.20258939311377,summer
New York,2010-08-23,16.100973446089405,summer
New York,2010-08-24,28.683075883711975,summer
New York,2010-08-25,24.74391302402761,summer
New York,2010-08-26,16.05853753057368,summer
New York,2010-08-27,21.284624359350172,summer
New York,2010-08-28,27.57576364934772,summer
New York,2010-08-29,25.54744825323786,summer
New York,2010-08-30,26.737188257707334,summer
New York,2010-08-31,20.68220197388792,summer
New York,2010-09-01,17.51218028289808,autumn
New York,2010-09-02,15.370995421633099,autumn
New York,2010-09-03,11.993575948568612,autumn
New York,2010-09-04,15.231869220726422,autumn
New York,2010-09-05,13.684660700901528,autumn
New York,2010-09-06,8.970137642003357,autumn
New York,2010-09-07,6.490733302285497,autumn
New York,2010-09-08,27.62106523034994,autumn
New York,2010-09-09,16.91752909199766,autumn
New York,2010-09-10,14.404189133117086,autumn
New York,2010-09-11,6.797278717030249,autumn
New York,2010-09-12,18.007190184670563,autumn
New York,2010-09-13,9.578804142973517,autumn
New York,2010-09-14,17.060045488015543,autumn
New York,2010-09-15,8.819562168234414,autumn
New York,2010-09-16,11.762028981775892,autumn
New York,2010-09-17,10.125793981816873,autumn
New York,2010-09-18,16.612282960244265,autumn
New York,2010-09-19,13.204693957550123,autumn
New York,2010-09-20,23.350842281845374,autumn
New York,2010-09-21,11.694509786416765,autumn
New York,2010-09-22,8.735608812097961,autumn
New York,2010-09-23,21.30334699278381,autumn
New York,2010-09-24,7.194982512814763,autumn
New York,2010-09-25,9.319436737416734,autumn
New York,2010-09-26,19.30275660249823,autumn
New York,2010-09-27,26.433764716940438,autumn
New York,2010-09-28,23.010273511276665,autumn
New York,2010-09-29,13.80079187545683,autumn
New York,2010-09-30,15.78412083103428,autumn
New York,2010-10-01,21.19514905322523,autumn
New York,2010-10-02,11.873051884800905,autumn
New York,2010-10-03,11.379933103109328,autumn
New York,2010-10-04,21.75849639273608,autumn
New York,2010-10-05,11.95967716837069,autumn
New York,2010-10-06,25.130194919452087,autumn
New York,2010-10-07,14.006708196628331,autumn
New York,2010-10-08,15.055003487675602,autumn
New York,2010-10-09,15.325418257502939,autumn
New York,2010-10-10,16.378604792700365,autumn
New York,2010-10-11,9.380665285214128,autumn
New York,2010-10-12,8.2968762306202,autumn
New York,2010-10-13,16.495354159786846,autumn
New York,2010-10-14,12.374703646564392,autumn
New York,2010-10-15,16.550249179404446,autumn
New York,2010-10-16,9.551818088501921,autumn
New York,2010-10-17,8.403317467950096,autumn
New York,2010-10-18,9.481455515365566,autumn
New York,2010-10-19,22.827599677721498,autumn
New York,2010-10-20,11.25776604747766,autumn
New York,2010-10-21,21.412895691436628,autumn
New York,2010-10-22,19.699859555146965,autumn
New York,2010-10-23,12.392032679348482,autumn
New York,2010-10-24,2.149321399194859,autumn
New York,2010-10-25,17.20028983436176,autumn
New York,2010-10-26,25.097054195430857,autumn
New York,2010-10-27,19.909026347133157,autumn
New York,2010-10-28,10.230873612722363,autumn
New York,2010-10-29,11.712496042608104,autumn
New York,2010-10-30,15.235711310586113,autumn
New York,2010-10-31,9.559235475881968,autumn
New York,2010-11-01,22.260057292881285,autumn
New York,2010-11-02,18.464181113120052,autumn
New York,2010-11-03,6.829678280464966,autumn
New York,2010-11-04,14.615870532289307,autumn
New York,2010-11-05,16.997041000196702,autumn
New York,2010-11-06,18.93937281284623,autumn
New York,2010-11-07,24.60506294662043,autumn
New York,2010-11-08,13.36240022702024,autumn
New York,2010-11-09,18.954425610413814,autumn
New York,2010-11-10,19.359125763100447,autumn
New York,2010-11-11,25.46592418757607,autumn
New York,2010-11-12,5.542124165037524,autumn
New York,2010-11-13,8.435312284650319,autumn
New York,2010-11-14,22.00038525409473,autumn
New York,2010-11-15,19.26273322142344,autumn
New York,2010-11-16,8.80820446288321,autumn
New York,2010-11-17,18.425143705363187,autumn
New York,2010-11-18,12.50381323155549,autumn
New York,2010-11-19,16.04188437570201,autumn
New York,2010-11-20,17.90986473947133,autumn
New York,2010-11-21,18.881722439834288,autumn
New York,2010-11-22,4.8105797857815915,autumn
New York,2010-11-23,9.859570293671487,autumn
New York,2010-11-24,20.627843617159726,autumn
New York,2010-11-25,8.018684460582874,autumn
New York,2010-11-26,8.140587358638639,autumn
New York,2010-11-27,11.171230019637944,autumn
New York,2010-11-28,7.8078489875631805,autumn
New York,2010-11-29,14.926418544853902,autumn
New York,2010-11-30,13.213010613081131,autumn
New York,2010-12-01,-7.128859920034525,winter
New York,2010-12-02,8.208499787345957,winter
New York,2010-12-03,2.4592865842530087,winter
New York,2010-12-04,-2.7560151042909076,winter
New York,2010-12-05,-1.6056466794259394,winter
New York,2010-12-06,4.294866422972268,winter
New York,2010-12-07,-1.4408766446711188,winter
New York,2010-12-08,-8.022533100376956,winter
New York,2010-12-09,5.591023322007516,winter
New York,2010-12-10,13.503530490412468,winter
New York,2010-12-11,-5.777685847968959,winter
New York,2010-12-12,-4.033502060359952,winter
New York,2010-12-13,8.79380963268773,winter
New York,2010-12-14,2.0025165743102264,winter
New York,2010-12-15,4.3098900360974906,winter
New York,2010-12-16,-0.970519130976374,winter
New York,2010-12-17,2.685124794325176,winter
New York,2010-12-18,-0.8931487325545928,winter
New York,2010-12-19,-3.048282300867982,winter
New York,2010-12-20,-2.7518595492817797,winter
New York,2010-12-21,8.695365247752004,winter
New York,2010-12-22,-1.7058181182523402,winter
New York,2010-12-23,-3.509200695754064,winter
New York,2010-12-24,-0.3707078361294447,winter
New York,2010-12-25,-10.119582375056,winter
New York,2010-12-26,-1.625345203924412,winter
New York,2010-12-27,-1.7876854619873395,winter
New York,2010-12-28,3.603888405858246,winter
New York,2010-12-29,6.216531205682857,winter
New York,2010-12-30,3.9440607713884717,winter
New York,2010-12-31,0.402396794082854,winter
New York,2011-01-01,2.8765342832328074,winter
New York,2011-01-02,-3.214950772945646,winter
New York,2011-01-03,5.765130680513783,winter
New York,2011-01-04,-6.604613040442099,winter
New York,2011-01-05,-4.10305168354557,winter
New York,2011-01-06,4.2652638259340305,winter
New York,2011-01-07,0.468667446603691,winter
New York,2011-01-08,12.37597605436882,winter
New York,2011-01-09,3.786278450318063,winter
New York,2011-01-10,-4.276126285161074,winter
New York,2011-01-11,-7.405296401160363,winter
New York,2011-01-12,4.0436925937174415,winter
New York,2011-01-13,12.385804363271296,winter
New York,2011-01-14,3.299212587066852,winter
New York,2011-01-15,2.6698345301381474,winter
New York,2011-01-16,11.115046576267112,winter
New York,2011-01-17,0.004582704572261535,winter
New York,2011-01-18,0.6473239877268654,winter
New York,2011-01-19,-1.5121804404921062,winter
New York,2011-01-20,-2.4717190233668482,winter
New York,2011-01-21,-4.011512692697022,winter
New York,2011-01-22,13.455231370799183,winter
New York,2011-01-23,7.575837330362947,winter
New York,2011-01-24,3.0748356048670464,winter
New York,2011-01-25,7.651311842937209,winter
New York,2011-01-26,4.116545650478136,winter
New York,2011-01-27,-1.2038751159370784,winter
New York,2011-01-28,-1.5823551262249949,winter
New York,2011-01-29,-9.35428565649093,winter
New York,2011-01-30,-3.8191236243659628,winter
New York,2011-01-31,-2.2719179336356254,winter
New York,2011-02-01,-8.512051008211332,winter
New York,2011-02-02,-5.374453247847909,winter
New York,2011-02-03,6.5167703471756875,winter
New York,2011-02-04,-0.4614009152148099,winter
New York,2011-02-05,-7.493450804073007,winter
New York,2011-02-06,2.2983643719840763,winter
New York,2011-02-07,-1.5320863599993668,winter
New York,2011-02-08,0.2862651037928658,winter
New York,2011-02-09,1.047436722716074,winter
New York,2011-02-10,1.7045684793212212,winter
New York,2011-02-11,3.1738066305032318,winter
New York,2011-02-12,-2.2958847169742196,winter
New York,2011-02-13,9.881890195802756,winter
New York,2011-02-14,1.5150113489296055,winter
New York,2011-02-15,-6.783907087511924,winter
New York,2011-02-16,-4.634684637743398,winter
New York,2011-02-17,1.5596718397479994,winter
New York,2011-02-18,2.1624050477241257,winter
New York,2011-02-19,-0.030063970771760748,winter
New York,2011-02-20,1.9889016183328998,winter
New York,2011-02-21,-2.0932788074910937,winter
New York,2011-02-22,1.8449215995122035,winter
New York,2011-02-23,0.7298296206626618,winter
New York,2011-02-24,-2.1017019583553846,winter
New York,2011-02-25,-2.5125647737543586,winter
New York,2011-02-26,0.9847722254513915,winter
New York,2011-02-27,6.878594101509555,winter
New York,2011-02-28,-8.124045908813818,winter
New York,2011-03-01,13.090755986698527,spring
New York,2011-03-02,11.29134663904299,spring
New York,2011-03-03,15.405330820255582,spring
New York,2011-03-04,4.989701617296193,spring
New York,2011-03-05,5.049491292253187,spring
New York,2011-03-06,13.458752116991247,spring
New York,2011-03-07,9.898640715328705,spring
New York,2011-03-08,5.974931788574472,spring
New York,2011-03-09,14.729006758700171,spring
New York,2011-03-10,16.74389198051171,spring
New York,2011-03-11,10.660735863705707,spring
New York,2011-03-12,12.454743396849093,spring
New York,2011-03-13,11.17849627209341,spring
New York,2011-03-14,6.6209049242926765,spring
New York,2011-03-15,12.428284639180468,spring
New York,2011-03-16,4.526458933428507,spring
New York,2011-03-17,11.91564165561837,spring
New York,2011-03-18,6.965058634162963,spring
New York,2011-03-19,7.949449468653482,spring
New York,2011-03-20,6.88775220340663,spring
New York,2011-03-21,3.6812074643017123,spring
New York,2011-03-22,14.308813487139082,spring
New York,2011-03-23,4.339973965756614,spring
New York,2011-03-24,9.313577200685064,spring
New York,2011-03-25,9.586806577701626,spring
New York,2011-03-26,10.786238825034955,spring
New York,2011-03-27,10.283138940563239,spring
New York,2011-03-28,-3.8751352281785962,spring
New York,2011-03-29,11.691391453019886,spring
New York,2011-03-30,4.232372412635622,spring
New York,2011-03-31,11.18898381082931,spring
New York,2011-04-01,8.107648309309473,spring
New York,2011-04-02,6.643901396170538,spring
New York,2011-04-03,14.208707898970413,spring
New York,2011-04-04,15.110670450825733,spring
New York,2011-04-05,5.0881191517849755,spring
New York,2011-04-06,8.618752372694496,spring
New York,2011-04-07,0.6900441281427909,spring
New York,2011-04-08,1.0897297321908415,spring
New York,2011-04-09,7.523807965521499,spring
New York,2011-04-10,-1.5027544412365312,spring
New York,2011-04-11,12.001472722058725,spring
New York,2011-04-12,14.784339674441984,spring
New York,2011-04-13,9.595112344750968,spring
New York,2011-04-14,5.063940151414499,spring
New York,2011-04-15,15.603410287083609,spring
New York,2011-04-16,20.643316447995282,spring
New York,2011-04-17,10.501433155293496,spring
New York,2011-04-18,9.958121239786148,spring
New York,2011-04-19,16.34186821265232,spring
New York,2011-04-20,-0.7539481317650427,spring
New York,2011-04-21,9.513616316602345,spring
New York,2011-04-22,8.664180255424398,spring
New York,2011-04-23,10.085585433942937,spring
New York,2011-04-24,11.751065248164078,spring
New York,2011-04-25,7.1352696422269055,spring
New York,2011-04-26,3.54740708130908,spring
New York,2011-04-27,15.359167520267714,spring
New York,2011-04-28,10.553402598622514,spring
New York,2011-04-29,5.67554598318368,spring
New York,2011-04-30,16.96900390779846,spring
New York,2011-05-01,6.065824254529273,spring
New York,2011-05-02,11.965298507466862,spring
New York,2011-05-03,12.56423472167935,spring
New York,2011-05-04,12.59266925948991,spring
New York,2011-05-05,8.042494915187259,spring
New York,2011-05-06,16.44056460819162,spring
New York,2011-05-07,9.285888747768475,spring
New York,2011-05-08,7.055991357970557,spring
New York,2011-05-09,11.974826317924414,spring
New York,2011-05-10,14.374725844227024,spring
New York,2011-05-11,21.193488591997365,spring
New York,2011-05-12,2.2614225529411893,spring
New York,2011-05-13,14.838619520677984,spring
New York,2011-05-14,13.369004594344977,spring
New York,2011-05-15,12.969615072993761,spring
New York,2011-05-16,9.669747449969957,spring
New York,2011-05-17,10.988343601099345,spring
New York,2011-05-18,6.556326273798437,spring
New York,2011-05-19,7.647436745320135,spring
New York,2011-05-20,6.419230311477673,spring
New York,2011-05-21,7.242306386487774,spring
New York,2011-05-22,6.576922927468241,spring
New York,2011-05-23,11.908060809487626,spring
New York,2011-05-24,11.93631153737319,spring
New York,2011-05-25,3.657295242006599,spring
New York,2011-05-26,17.56126497669234,spring
New York,2011-05-27,9.839482405234072,spring
New York,2011-05-28,14.79051741262543,spring
New York,2011-05-29,5.216968591028103,spring
New York,2011-05-30,10.537225100945555,spring
New York,2011-05-31,11.285057537926843,spring
New York,2011-06-01,24.532846426605012,summer
New York,2011-06-02,25.178221836447385,summer
New York,2011-06-03,28.198693120550324,summer
New York,2011-06-04,21.387465613229995,summer
New York,2011-06-05,27.91335583224028,summer
New York,2011-06-06,17.190510284600066,summer
New York,2011-06-07,20.26761772908483,summer
New York,2011-06-08,28.403382570228068,summer
New York,2011-06-09,24.171900796414974,summer
New York,2011-06-10,25.828738435038694,summer
New York,2011-06-11,30.4968184676848,summer
New York,2011-06-12,15.816050238674055,summer
New York,2011-06-13,20.673823405649795,summer
New York,2011-06-14,18.1297852739135,summer
New York,2011-06-15,27.25625422318032,summer
New York,2011-06-16,28.657537201464624,summer
New York,2011-06-17,21.866188158448466,summer
New York,2011-06-18,25.363182879456186,summer
New York,2011-06-19,23.963668478876066,summer
New York,2011-06-20,23.437342069386624,summer
New York,2011-06-21,22.992664151555175,summer
New York,2011-06-22,27.75964393934277,summer
New York,2011-06-23,17.290765566126318,summer
New York,2011-06-24,28.39685198475567,summer
New York,2011-06-25,21.71806574331223,summer
New York,2011-06-26,26.732567625700963,summer
New York,2011-06-27,34.6846046506498,summer
New York,2011-06-28,24.376253352777177,summer
New York,2011-06-29,30.02296572190342,summer
New York,2011-06-30,30.55419730439775,summer
New York,2011-07-01,28.61041747955512,summer
New York,2011-07-02,24.208051225847043,summer
New York,2011-07-03,27.585612951369356,summer
New York,2011-07-04,22.506150964319474,summer
New York,2011-07-05,26.869120804379094,summer
New York,2011-07-06,22.906937225364885,summer
New York,2011-07-07,25.160009762939534,summer
New York,2011-07-08,22.397309124527414,summer
New York,2011-07-09,21.104054674759944,summer
New York,2011-07-10,11.466752858233892,summer
New York,2011-07-11,25.037492534100352,summer
New York,2011-07-12,23.58464202171185,summer
New York,2011-07-13,28.990415961417487,summer
New York,2011-07-14,20.379176858547957,summer
New York,2011-07-15,21.339148721778002,summer
New York,2011-07-16,33.83476681076031,summer
New York,2011-07-17,24.87493779451237,summer
New York,2011-07-18,24.858678580380037,summer
New York,2011-07-19,25.35299036381326,summer
New York,2011-07-20,32.520224444150166,summer
New York,2011-07-21,30.72806210015576,summer
New York,2011-07-22,28.498388846260355,summer
New York,2011-07-23,19.054620482090513,summer
New York,2011-07-24,21.27253629242164,summer
New York,2011-07-25,21.348127690241185,summer
New York,2011-07-26,27.04141120599175,summer
New York,2011-07-27,17.257949001986454,summer
New York,2011-07-28,26.353663184234886,summer
New York,2011-07-29,29.329625547361466,summer
New York,2011-07-30,28.332316009123026,summer
New York,2011-07-31,36.269406841548154,summer
New York,2011-08-01,29.857505853572107,summer
New York,2011-08-02,18.63215050806278,summer
New York,2011-08-03,24.541758435802492,summer
New York,2011-08-04,24.15657415129525,summer
New York,2011-08-05,20.205756589875833,summer
New York,2011-08-06,32.09011618607574,summer
New York,2011-08-07,20.060660437705163,summer
New York,2011-08-08,24.06228637669633,summer
New York,2011-08-09,20.755291918979694,summer
New York,2011-08-10,31.061031807070467,summer
New York,2011-08-11,25.660582031617476,summer
New York,2011-08-12,21.974133916222108,summer
New York,2011-08-13,20.40905926537259,summer
New York,2011-08-14,22.809642853233647,summer
New York,2011-08-15,35.21551109240073,summer
New York,2011-08-16,20.34102729394025,summer
New York,2011-08-17,20.10110057471952,summer
New York,2011-08-18,27.00746426888703,summer
New York,2011-08-19,26.796811215545542,summer
New York,2011-08-20,26.054549373529206,summer
New York,2011-08-21,21.08099901438763,summer
New York,2011-08-22,25.982245235923752,summer
New York,2011-08-23,28.364745450865776,summer
New York,2011-08-24,14.180154550829325,summer
New York,2011-08-25,28.852822654697203,summer
New York,2011-08-26,36.23316083954333,summer
New York,2011-08-27,29.92805924976976,summer
New York,2011-08-28,25.726361952272633,summer
New York,2011-08-29,18.05676214468655,summer
New York,2011-08-30,25.022419437086853,summer
New York,2011-08-31,36.55803175479501,summer
New York,2011-09-01,16.491935512953532,autumn
New York,2011-09-02,16.30908750442449,autumn
New York,2011-09-03,10.354327963595033,autumn
New York,2011-09-04,10.33575868397605,autumn
New York,2011-09-05,21.190212916628237,autumn
New York,2011-09-06,12.774066156905016,autumn
New York,2011-09-07,18.54247394958655,autumn
New York,2011-09-08,16.194439104757976,autumn
New York,2011-09-09,8.444291585757254,autumn
New York,2011-09-10,12.851442611070953,autumn
New York,2011-09-11,22.4723399144821,autumn
New York,2011-09-12,14.984008739697627,autumn
New York,2011-09-13,17.30289839844246,autumn
New York,2011-09-14,18.457973807077604,autumn
New York,2011-09-15,19.69618312919814,autumn
New York,2011-09-16,16.274732694651945,autumn
New York,2011-09-17,14.317056843615985,autumn
New York,2011-09-18,24.267813727895323,autumn
New York,2011-09-19,15.25394351990111,autumn
New York,2011-09-20,18.442446491257606,autumn
New York,2011-09-21,11.531407633549831,autumn
New York,2011-09-22,12.852589412160489,autumn
New York,2011-09-23,13.144086757163398,autumn
New York,2011-09-24,13.40254442126977,autumn
New York,2011-09-25,12.710695142448053,autumn
New York,2011-09-26,14.02061764462967,autumn
New York,2011-09-27,17.18191826837774,autumn
New York,2011-09-28,12.690461664004017,autumn
New York,2011-09-29,12.352456455141208,autumn
New York,2011-09-30,18.820596212103506,autumn
New York,2011-10-01,18.896970919933786,autumn
New York,2011-10-02,17.400431003310366,autumn
New York,2011-10-03,10.407729333665271,autumn
New York,2011-10-04,14.821577986346272,autumn
New York,2011-10-05,24.107549508948264,autumn
New York,2011-10-06,9.72010636899632,autumn
New York,2011-10-07,9.493350174280955,autumn
New York,2011-10-08,14.62038034949931,autumn
New York,2011-10-09,19.40267366272032,autumn
New York,2011-10-10,11.045029069260947,autumn
New York,2011-10-11,29.120591555684477,autumn
New York,2011-10-12,9.407201895762487,autumn
New York,2011-10-13,2.7547988451996943,autumn
